ID_Registro,Ciudad,Fecha,Hora,Latitud,Longitud,Tipo_Zona,Tipo_Sensor,Fuente_Principal_Ruido,Nivel_Ruido_dB,Clasificacion_Normativa,Indice_Movilidad,Flujo_Vehicular_veh_h,Velocidad_Promedio_kmh,Saturacion_Transporte,Condicion_Climatica,Calidad_Señal_Sensor,Observaciones
COL-0497,Medellín,2024-06-28,22,6.2096,-75.6074,Residencial,Sensor_Fijo,Tráfico_Vehicular,52.8,Moderado,5,60,57.2,0.0,Nublado,0.86,Festival o concierto
COL-0998,Medellín,2024-07-11,2,6.2528,-75.6136,Industrial,Sensor_Móvil,Eventos,60.2,Bajo,18,146,50.5,0.32,Despejado,0.94,Medición estándar
COL-0365,Medellín,2024-07-14,17,6.2855,-75.6117,Mixta,Sensor_Fijo,Transporte_Público,68.0,Alto,90,721,22.6,1.0,Nublado,0.97,Operación normal
COL-0074,Medellín,2024-07-27,20,6.2083,-75.6178,Residencial,Sensor_Fijo,Tráfico_Vehicular,44.3,Bajo,28,253,46.2,0.39,Nublado,0.72,Obra en construcción
COL-0836,Medellín,2024-08-12,23,6.2338,-75.5458,Residencial,Sensor_Fijo,Tráfico_Vehicular,41.3,Bajo,0,0,65.0,0.02,Nublado,0.84,Medición estándar
COL-0955,Medellín,2024-08-14,7,6.2507,-75.5672,Comercial,Sensor_Ciudadano,Mixta,80.7,Crítico,87,1122,28.0,1.0,Lluvioso,0.83,Alta afluencia peatonal
COL-0975,Medellín,2024-08-21,16,6.2031,-75.5372,Comercial,Sensor_Fijo,Comercio,73.5,Alto,56,736,42.0,0.75,Despejado,0.79,Operación normal
COL-0060,Medellín,2024-09-02,0,6.2493,-75.6008,Residencial,Sensor_Móvil,Comercio,40.9,Bajo,1,13,63.8,0.0,Lluvioso,0.76,Alta afluencia peatonal
COL-0078,Medellín,2024-09-07,4,6.2027,-75.5923,Comercial,Sensor_Móvil,Tráfico_Vehicular,60.5,Moderado,21,289,56.9,0.34,Despejado,0.86,Obra en construcción
COL-0650,Medellín,2024-09-07,20,6.2518,-75.5877,Comercial,Sensor_Fijo,Transporte_Público,67.1,Moderado,60,718,25.7,0.7,Despejado,0.75,Medición estándar
COL-0811,Medellín,2024-10-08,3,6.2766,-75.579,Mixta,Sensor_Fijo,Eventos,50.4,Bajo,15,127,57.4,0.33,Nublado,0.95,Semáforo averiado
COL-0686,Medellín,2024-10-13,2,6.275,-75.5885,Residencial,Sensor_Fijo,Tráfico_Vehicular,47.6,Moderado,0,0,57.7,0.0,Lluvioso,0.95,Moto dañada transitando
COL-0388,Medellín,2024-10-23,9,6.1966,-75.5983,Residencial,Sensor_Ciudadano,Eventos,58.3,Alto,50,442,38.5,0.65,Nublado,0.97,Evento especial cercano
COL-0847,Medellín,2024-10-26,9,6.2818,-75.5592,Residencial,Sensor_Fijo,Transporte_Público,59.0,Alto,61,835,33.0,0.8,Despejado,0.81,Festival o concierto
COL-0514,Medellín,2024-10-26,13,6.2629,-75.5435,Comercial,Sensor_Fijo,Eventos,73.6,Alto,59,823,42.5,0.77,Despejado,0.73,Moto dañada transitando
COL-0997,Medellín,2024-10-29,13,6.2495,-75.6077,Residencial,Sensor_Fijo,Mixta,49.0,Moderado,40,507,42.6,0.44,Despejado,0.95,Festival o concierto
COL-0375,Medellín,2024-11-04,6,6.1946,-75.5705,Comercial,Sensor_Ciudadano,Comercio,56.9,Bajo,60,517,46.7,0.79,Nublado,0.76,Operación normal
COL-0475,Medellín,2024-11-05,16,6.2637,-75.5705,Comercial,Sensor_Fijo,Tráfico_Vehicular,70.3,Alto,68,951,29.0,0.79,Despejado,0.92,Operación normal
COL-0805,Medellín,2024-11-07,2,6.276,-75.6149,Mixta,Sensor_Fijo,Comercio,55.0,Bajo,28,372,47.9,0.5,Ventoso,0.96,Moto dañada transitando
COL-0614,Medellín,2024-12-08,20,6.194,-75.6038,Industrial,Sensor_Fijo,Tráfico_Vehicular,74.9,Moderado,54,520,44.6,0.79,Lluvioso,0.71,Medición estándar
COL-0403,Medellín,2024-12-09,21,6.2697,-75.5898,Residencial,Sensor_Móvil,Tráfico_Vehicular,48.3,Moderado,33,420,36.8,0.32,Despejado,0.91,Mercado informal
COL-0826,Medellín,2024-12-12,2,6.2463,-75.5545,Mixta,Sensor_Fijo,Comercio,56.9,Moderado,15,186,58.1,0.3,Despejado,0.92,Evento especial cercano
COL-0578,Medellín,2024-12-16,3,6.2281,-75.5609,Educativa,Sensor_Móvil,Tráfico_Vehicular,46.1,Bajo,13,114,68.1,0.09,Despejado,0.82,Obra en construcción
COL-0595,Medellín,2025-01-02,18,6.2602,-75.614,Residencial,Sensor_Fijo,Transporte_Público,58.9,Alto,61,712,31.4,0.86,Despejado,0.8,Evento especial cercano
COL-0618,Medellín,2025-01-19,5,6.1953,-75.5939,Hospitalaria,Sensor_Fijo,Construcción,43.4,Moderado,8,108,59.4,0.21,Nublado,0.72,Evento especial cercano
COL-0841,Medellín,2025-02-03,5,6.2085,-75.543,Comercial,Sensor_Ciudadano,Construcción,68.0,Moderado,30,414,51.3,0.37,Lluvioso,0.89,Medición estándar
COL-0993,Medellín,2025-02-07,0,6.2209,-75.5695,Comercial,Sensor_Fijo,Tráfico_Vehicular,54.9,Bajo,23,228,49.8,0.43,Nublado,0.77,Medición estándar
COL-0379,Medellín,2025-02-09,13,6.2668,-75.5912,Mixta,Sensor_Ciudadano,Comercio,65.0,Moderado,59,775,28.1,0.85,Despejado,0.87,Evento especial cercano
COL-0141,Medellín,2025-02-13,11,6.2741,-75.5561,Industrial,Sensor_Móvil,Tráfico_Vehicular,77.6,Moderado,55,700,35.0,0.7,Despejado,0.99,Festival o concierto
COL-0180,Medellín,2025-02-14,21,6.2019,-75.5244,Residencial,Sensor_Fijo,Transporte_Público,44.1,Bajo,29,402,48.8,0.37,Nublado,0.88,Alta afluencia peatonal
COL-0145,Medellín,2025-02-24,9,6.2713,-75.5298,Educativa,Sensor_Móvil,Tráfico_Vehicular,56.7,Alto,64,524,43.6,0.93,Nublado,0.91,Medición estándar
COL-0339,Medellín,2025-02-28,16,6.2108,-75.5639,Mixta,Sensor_Fijo,Construcción,78.8,Crítico,61,659,28.0,0.67,Despejado,0.76,Mercado informal
COL-0743,Medellín,2025-03-07,9,6.2103,-75.5252,Hospitalaria,Sensor_Fijo,Transporte_Público,55.7,Crítico,61,533,36.4,0.87,Despejado,0.97,Evento especial cercano
COL-0214,Medellín,2025-03-08,23,6.2849,-75.5796,Industrial,Sensor_Fijo,Transporte_Público,70.6,Moderado,12,166,55.7,0.21,Despejado,0.76,Medición estándar
COL-0382,Medellín,2025-03-16,2,6.2745,-75.5901,Residencial,Sensor_Móvil,Comercio,30.8,Bajo,0,0,70.0,0.08,Nublado,0.96,Medición estándar
COL-0753,Medellín,2025-03-21,23,6.248,-75.5958,Residencial,Sensor_Fijo,Comercio,36.4,Bajo,0,0,57.7,0.14,Ventoso,0.8,Evento especial cercano
COL-0340,Medellín,2025-04-01,6,6.2819,-75.5544,Residencial,Sensor_Ciudadano,Tráfico_Vehicular,41.5,Bajo,37,430,42.6,0.37,Lluvioso,0.84,Medición estándar
COL-0378,Medellín,2025-04-03,1,6.2335,-75.5324,Residencial,Sensor_Fijo,Tráfico_Vehicular,35.0,Bajo,4,58,59.5,0.0,Nublado,0.76,Alta afluencia peatonal
COL-0432,Medellín,2025-04-08,6,6.2338,-75.5813,Comercial,Sensor_Fijo,Tráfico_Vehicular,53.5,Bajo,58,804,31.9,0.7,Nublado,0.78,Moto dañada transitando
COL-0096,Medellín,2025-04-13,19,6.2291,-75.5379,Comercial,Sensor_Fijo,Tráfico_Vehicular,81.5,Crítico,92,1192,31.5,1.0,Lluvioso,0.73,Obra en construcción
COL-0483,Medellín,2025-05-08,23,6.2351,-75.5573,Comercial,Sensor_Fijo,Comercio,53.2,Bajo,22,218,50.5,0.34,Nublado,0.85,Semáforo averiado
COL-0069,Medellín,2025-06-13,1,6.2766,-75.5394,Industrial,Sensor_Fijo,Eventos,67.1,Bajo,25,361,57.3,0.36,Nublado,0.72,Alta afluencia peatonal
COL-0481,Medellín,2025-06-19,17,6.2237,-75.568,Residencial,Sensor_Fijo,Transporte_Público,57.2,Alto,51,712,42.2,0.78,Despejado,0.96,Evento especial cercano
COL-0896,Medellín,2025-06-19,22,6.2862,-75.6176,Mixta,Sensor_Móvil,Tráfico_Vehicular,60.2,Moderado,20,254,52.0,0.27,Despejado,0.73,Evento especial cercano
COL-0589,Medellín,2025-06-29,23,6.262,-75.5694,Mixta,Sensor_Fijo,Transporte_Público,55.5,Moderado,15,141,53.6,0.22,Ventoso,0.82,Operación normal
COL-0094,Medellín,2025-07-02,13,6.2092,-75.5928,Comercial,Sensor_Fijo,Industrial,79.7,Crítico,60,889,34.4,0.71,Despejado,0.72,Semáforo averiado
COL-0868,Medellín,2025-07-04,14,6.2624,-75.5344,Hospitalaria,Sensor_Fijo,Mixta,57.0,Crítico,32,363,53.4,0.37,Despejado,0.8,Medición estándar
COL-0345,Medellín,2025-07-25,10,6.2898,-75.5439,Comercial,Sensor_Fijo,Transporte_Público,72.0,Alto,63,867,32.0,0.85,Nublado,0.81,Mercado informal
COL-0897,Medellín,2025-08-01,20,6.2013,-75.5644,Mixta,Sensor_Móvil,Tráfico_Vehicular,61.0,Moderado,52,636,46.4,0.71,Nublado,0.99,Festival o concierto
COL-0889,Medellín,2025-08-06,15,6.2177,-75.5257,Comercial,Sensor_Fijo,Tráfico_Vehicular,70.9,Alto,57,603,37.4,0.71,Lluvioso,0.92,Obra en construcción
COL-0179,Medellín,2025-08-09,1,6.228,-75.5644,Comercial,Sensor_Fijo,Comercio,59.3,Bajo,31,396,49.2,0.42,Despejado,0.82,Mercado informal
COL-0739,Medellín,2025-08-14,4,6.2341,-75.6074,Comercial,Sensor_Ciudadano,Transporte_Público,58.6,Bajo,25,298,47.5,0.28,Despejado,0.84,Medición estándar
COL-0670,Medellín,2025-08-17,22,6.2481,-75.5805,Comercial,Sensor_Móvil,Tráfico_Vehicular,68.2,Moderado,22,249,47.5,0.21,Nublado,0.95,Alta afluencia peatonal
COL-0892,Medellín,2025-08-26,12,6.2738,-75.5524,Industrial,Sensor_Fijo,Tráfico_Vehicular,85.4,Alto,46,369,44.8,0.59,Despejado,0.75,Semáforo averiado
COL-0383,Medellín,2025-08-27,17,6.2887,-75.5288,Comercial,Sensor_Fijo,Tráfico_Vehicular,84.3,Crítico,83,1038,26.6,1.0,Lluvioso,0.97,Medición estándar
COL-0880,Medellín,2025-09-11,13,6.1964,-75.5924,Industrial,Sensor_Fijo,Construcción,89.1,Crítico,47,685,40.8,0.64,Despejado,0.7,Alta afluencia peatonal
COL-0439,Medellín,2025-09-18,0,6.2315,-75.6117,Industrial,Sensor_Fijo,Tráfico_Vehicular,67.5,Bajo,17,240,51.1,0.35,Despejado,0.8,Alta afluencia peatonal
COL-0790,Medellín,2025-09-29,7,6.2923,-75.6085,Residencial,Sensor_Móvil,Tráfico_Vehicular,56.2,Alto,56,540,31.4,0.65,Nublado,0.74,Semáforo averiado
COL-0612,Medellín,2025-09-30,15,6.272,-75.6109,Industrial,Sensor_Fijo,Tráfico_Vehicular,78.7,Moderado,55,562,35.9,0.67,Nublado,0.7,Medición estándar
COL-0178,Medellín,2025-10-14,7,6.2252,-75.5919,Residencial,Sensor_Ciudadano,Eventos,54.5,Moderado,65,656,23.0,0.9,Despejado,0.91,Operación normal
COL-0495,Medellín,2025-10-17,16,6.2021,-75.5676,Mixta,Sensor_Fijo,Mixta,60.1,Moderado,65,804,34.9,0.72,Despejado,0.99,Medición estándar
COL-0241,Medellín,2025-10-21,8,6.2597,-75.5999,Industrial,Sensor_Ciudadano,Tráfico_Vehicular,85.9,Alto,80,1156,22.5,0.92,Despejado,0.75,Medición estándar
COL-0508,Medellín,2025-10-21,9,6.2367,-75.5638,Residencial,Sensor_Fijo,Transporte_Público,56.8,Alto,62,631,41.7,0.75,Lluvioso,0.73,Obra en construcción
COL-0453,Medellín,2025-11-04,1,6.2024,-75.5265,Residencial,Sensor_Fijo,Construcción,50.3,Moderado,3,35,66.9,0.01,Lluvioso,0.99,Moto dañada transitando
COL-0131,Medellín,2025-11-07,7,6.1965,-75.5569,Residencial,Sensor_Móvil,Tráfico_Vehicular,58.2,Alto,53,737,46.2,0.67,Despejado,0.84,Operación normal
COL-0297,Medellín,2025-11-13,5,6.2399,-75.5693,Comercial,Sensor_Fijo,Transporte_Público,62.8,Moderado,23,306,51.8,0.27,Nublado,0.77,Medición estándar
COL-0649,Medellín,2025-11-25,19,6.2068,-75.5563,Comercial,Sensor_Móvil,Tráfico_Vehicular,77.6,Crítico,84,1246,26.2,0.99,Lluvioso,0.74,Moto dañada transitando
COL-0564,Medellín,2025-11-26,17,6.2366,-75.5662,Educativa,Sensor_Fijo,Comercio,65.6,Crítico,69,636,36.3,0.8,Despejado,0.95,Obra en construcción
COL-0109,Medellín,2025-12-08,16,6.2427,-75.5562,Hospitalaria,Sensor_Móvil,Transporte_Público,51.6,Crítico,35,495,50.2,0.37,Lluvioso,0.73,Moto dañada transitando
COL-0400,Medellín,2025-12-20,12,6.21,-75.5671,Residencial,Sensor_Móvil,Transporte_Público,49.8,Moderado,29,261,50.3,0.29,Nublado,0.91,Alta afluencia peatonal
COL-0978,Pereira,2022-01-17,17,4.8037,-75.6684,Comercial,Sensor_Móvil,Tráfico_Vehicular,77.0,Alto,84,893,20.0,1.0,Despejado,0.95,Medición estándar
COL-0202,Pereira,2022-03-04,6,4.8208,-75.6839,Residencial,Sensor_Fijo,Tráfico_Vehicular,34.6,Bajo,40,453,47.8,0.57,Nublado,0.99,Obra en construcción
COL-0885,Pereira,2022-03-26,10,4.8229,-75.6485,Residencial,Sensor_Fijo,Transporte_Público,51.7,Moderado,32,418,48.4,0.54,Lluvioso,0.88,Moto dañada transitando
COL-0054,Pereira,2022-04-18,13,4.7805,-75.7253,Industrial,Sensor_Fijo,Transporte_Público,79.6,Moderado,40,533,46.8,0.56,Despejado,0.81,Mercado informal
COL-0077,Pereira,2022-05-05,12,4.7997,-75.7211,Residencial,Sensor_Fijo,Comercio,51.2,Moderado,36,397,39.9,0.57,Despejado,0.91,Medición estándar
COL-0274,Pereira,2022-05-28,7,4.8088,-75.6606,Comercial,Sensor_Móvil,Comercio,75.6,Alto,94,1253,23.4,1.0,Nublado,0.96,Operación normal
COL-0370,Pereira,2022-06-07,0,4.7938,-75.7254,Residencial,Sensor_Móvil,Comercio,37.5,Bajo,0,0,64.8,0.1,Despejado,0.72,Obra en construcción
COL-0694,Pereira,2022-06-11,9,4.8186,-75.7041,Comercial,Sensor_Ciudadano,Construcción,94.3,Crítico,89,1127,25.7,1.0,Lluvioso,0.89,Operación normal
COL-0702,Pereira,2022-06-13,12,4.7961,-75.7092,Comercial,Sensor_Fijo,Tráfico_Vehicular,73.9,Alto,55,537,35.2,0.72,Lluvioso,0.86,Moto dañada transitando
COL-0134,Pereira,2022-07-06,22,4.768,-75.6581,Comercial,Sensor_Móvil,Transporte_Público,70.0,Moderado,26,240,50.0,0.32,Despejado,0.85,Mercado informal
COL-0527,Pereira,2022-07-30,11,4.8496,-75.6723,Comercial,Sensor_Fijo,Tráfico_Vehicular,72.6,Alto,58,608,33.5,0.83,Despejado,0.89,Medición estándar
COL-0301,Pereira,2022-08-05,22,4.8564,-75.742,Residencial,Sensor_Móvil,Tráfico_Vehicular,60.2,Alto,0,0,58.2,0.12,Lluvioso,0.77,Moto dañada transitando
COL-0260,Pereira,2022-09-03,19,4.7733,-75.6677,Comercial,Sensor_Móvil,Industrial,92.3,Crítico,83,990,18.0,1.0,Despejado,0.82,Medición estándar
COL-0678,Pereira,2022-09-12,7,4.845,-75.6852,Residencial,Sensor_Fijo,Transporte_Público,49.7,Moderado,50,746,36.5,0.67,Despejado,0.99,Mercado informal
COL-0653,Pereira,2022-10-04,15,4.8383,-75.7128,Mixta,Sensor_Fijo,Tráfico_Vehicular,64.8,Moderado,51,746,35.8,0.74,Despejado,0.91,Operación normal
COL-0389,Pereira,2022-11-05,13,4.8234,-75.6995,Residencial,Sensor_Fijo,Tráfico_Vehicular,53.2,Moderado,37,342,43.3,0.47,Despejado,0.72,Mercado informal
COL-0746,Pereira,2022-11-11,7,4.7689,-75.6569,Residencial,Sensor_Fijo,Eventos,61.1,Crítico,50,536,36.7,0.75,Nublado,0.93,Festival o concierto
COL-0878,Pereira,2022-11-12,14,4.812,-75.7074,Residencial,Sensor_Fijo,Industrial,62.3,Crítico,31,395,48.5,0.4,Ventoso,0.91,Medición estándar
COL-0798,Pereira,2022-11-19,20,4.7685,-75.6515,Comercial,Sensor_Móvil,Construcción,76.9,Alto,65,556,28.0,0.91,Despejado,0.81,Moto dañada transitando
COL-0194,Pereira,2023-01-07,0,4.8598,-75.7392,Mixta,Sensor_Fijo,Industrial,62.9,Moderado,16,197,55.0,0.16,Despejado,0.99,Moto dañada transitando
COL-0320,Pereira,2023-02-02,17,4.8181,-75.6522,Comercial,Sensor_Móvil,Comercio,80.5,Crítico,83,1089,22.0,1.0,Nublado,0.72,Moto dañada transitando
COL-0964,Pereira,2023-05-09,20,4.8144,-75.7409,Residencial,Sensor_Fijo,Mixta,46.1,Bajo,29,289,51.6,0.41,Nublado,0.84,Obra en construcción
COL-0600,Pereira,2023-05-11,6,4.7954,-75.738,Mixta,Sensor_Móvil,Construcción,60.8,Moderado,51,569,40.8,0.66,Ventoso,0.85,Festival o concierto
COL-0938,Pereira,2023-05-23,19,4.8114,-75.7051,Residencial,Sensor_Fijo,Comercio,65.2,Crítico,54,628,43.2,0.58,Lluvioso,0.95,Mercado informal
COL-0128,Pereira,2023-06-07,8,4.8068,-75.6751,Residencial,Sensor_Fijo,Tráfico_Vehicular,59.2,Alto,65,538,38.4,0.73,Nublado,0.86,Obra en construcción
COL-0328,Pereira,2023-06-09,2,4.7985,-75.6824,Industrial,Sensor_Fijo,Comercio,67.4,Bajo,16,202,56.0,0.32,Lluvioso,0.89,Obra en construcción
COL-0171,Pereira,2023-07-25,8,4.7912,-75.664,Industrial,Sensor_Fijo,Eventos,84.9,Alto,75,827,26.0,0.88,Despejado,0.83,Festival o concierto
COL-0970,Pereira,2023-07-31,3,4.7654,-75.7137,Mixta,Sensor_Ciudadano,Transporte_Público,56.3,Moderado,21,235,61.7,0.32,Nublado,0.91,Medición estándar
COL-0924,Pereira,2023-10-16,21,4.815,-75.7218,Residencial,Sensor_Fijo,Tráfico_Vehicular,37.3,Bajo,32,402,48.5,0.3,Despejado,0.89,Mercado informal
COL-0855,Pereira,2023-10-23,13,4.8276,-75.6592,Residencial,Sensor_Móvil,Comercio,48.9,Moderado,25,230,41.5,0.38,Despejado,0.89,Moto dañada transitando
COL-0791,Pereira,2023-12-13,22,4.7716,-75.702,Industrial,Sensor_Ciudadano,Transporte_Público,76.3,Moderado,23,252,53.7,0.43,Despejado,0.87,Evento especial cercano
COL-0713,Pereira,2023-12-21,13,4.8008,-75.7074,Residencial,Sensor_Fijo,Tráfico_Vehicular,50.2,Moderado,34,305,45.6,0.54,Despejado,0.87,Operación normal
COL-0987,Pereira,2024-03-31,21,4.844,-75.6931,Comercial,Sensor_Móvil,Tráfico_Vehicular,66.1,Moderado,62,602,34.4,0.68,Nublado,0.95,Alta afluencia peatonal
COL-0115,Pereira,2024-05-30,10,4.8458,-75.6985,Comercial,Sensor_Móvil,Mixta,70.1,Alto,58,767,42.3,0.81,Despejado,0.85,Moto dañada transitando
COL-0391,Pereira,2024-07-11,4,4.8318,-75.6716,Residencial,Sensor_Fijo,Construcción,46.6,Bajo,0,0,54.4,0.14,Lluvioso,0.98,Operación normal
COL-0353,Pereira,2024-08-18,15,4.8382,-75.7144,Residencial,Sensor_Fijo,Tráfico_Vehicular,54.8,Moderado,31,448,51.1,0.49,Lluvioso,0.81,Operación normal
COL-0164,Pereira,2024-09-14,15,4.8308,-75.7387,Residencial,Sensor_Fijo,Construcción,62.9,Crítico,29,415,50.1,0.5,Despejado,0.75,Festival o concierto
COL-0778,Pereira,2024-10-02,11,4.7807,-75.7007,Comercial,Sensor_Fijo,Transporte_Público,70.2,Alto,57,793,33.9,0.67,Despejado,0.75,Operación normal
COL-0766,Pereira,2024-11-26,10,4.8217,-75.6567,Comercial,Sensor_Móvil,Tráfico_Vehicular,74.1,Alto,69,590,20.4,0.91,Despejado,0.89,Operación normal
COL-0072,Pereira,2024-12-03,5,4.86,-75.7083,Comercial,Sensor_Fijo,Tráfico_Vehicular,56.5,Bajo,30,250,51.7,0.52,Nublado,0.97,Festival o concierto
COL-0404,Pereira,2024-12-06,17,4.8528,-75.7026,Residencial,Sensor_Ciudadano,Tráfico_Vehicular,60.6,Crítico,51,627,41.9,0.75,Lluvioso,0.96,Medición estándar
COL-0244,Pereira,2024-12-15,10,4.7957,-75.7273,Comercial,Sensor_Fijo,Transporte_Público,70.5,Alto,62,912,36.0,0.72,Nublado,0.82,Medición estándar
COL-0476,Pereira,2025-01-10,7,4.7823,-75.6825,Mixta,Sensor_Fijo,Tráfico_Vehicular,67.9,Alto,83,775,33.4,1.0,Despejado,0.81,Festival o concierto
COL-0698,Pereira,2025-01-22,20,4.7946,-75.7453,Residencial,Sensor_Móvil,Comercio,47.3,Moderado,37,327,39.7,0.52,Despejado,0.88,Moto dañada transitando
COL-0864,Pereira,2025-07-24,15,4.8149,-75.6493,Residencial,Sensor_Fijo,Transporte_Público,47.7,Moderado,40,366,40.7,0.52,Nublado,0.78,Obra en construcción
COL-0974,Pereira,2025-10-09,7,4.8102,-75.6532,Comercial,Sensor_Móvil,Construcción,84.2,Crítico,86,819,28.4,1.0,Despejado,0.77,Mercado informal
COL-0733,Pereira,2025-10-20,1,4.8279,-75.7267,Educativa,Sensor_Fijo,Comercio,42.2,Bajo,9,114,57.8,0.1,Despejado,0.88,Obra en construcción
COL-0912,Pereira,2025-11-11,21,4.8361,-75.7334,Residencial,Sensor_Fijo,Comercio,46.9,Moderado,27,261,51.3,0.33,Ventoso,0.81,Alta afluencia peatonal
COL-0286,Pereira,2025-12-24,0,4.7958,-75.7067,Industrial,Sensor_Móvil,Comercio,74.3,Moderado,18,163,53.4,0.31,Lluvioso,0.9,Evento especial cercano
