ID_Registro,Ciudad,Fecha,Hora,Latitud,Longitud,Tipo_Zona,Tipo_Sensor,Fuente_Principal_Ruido,Nivel_Ruido_dB,Clasificacion_Normativa,Indice_Movilidad,Flujo_Vehicular_veh_h,Velocidad_Promedio_kmh,Saturacion_Transporte,Condicion_Climatica,Calidad_Señal_Sensor,Observaciones,Franja_Horaria,Es_Hora_Pico,Supera_Limite_Normativo,Indice_Congestion,Ratio_Ruido_Velocidad,Es_Diurno,Mes,Trimestre
COL-0724,Cali,2025-07-29,15,3.4893,-76.4994,Mixta,Sensor_Fijo,Tráfico_Vehicular,59.4,Moderado,46,637,33.4,0.49,Despejado,0.92,Operación normal,Tarde,0,0,0.478,1.7784,1,7,3
COL-0588,Cali,2025-08-01,7,3.4686,-76.521,Mixta,Sensor_Fijo,Eventos,73.6,Crítico,83,1171,29.4,1.0,Lluvioso,0.75,Operación normal,Mañana,1,1,0.932,2.5034,1,8,3
COL-0016,Cali,2025-08-07,12,3.4516,-76.4934,Residencial,Sensor_Fijo,Tráfico_Vehicular,47.0,Moderado,23,308,42.9,0.26,Nublado,0.85,Obra en construcción,Tarde,0,0,0.248,1.0956,1,8,3
COL-0833,Cali,2025-08-08,13,3.4212,-76.5435,Comercial,Sensor_Móvil,Tráfico_Vehicular,73.6,Alto,70,632,24.5,0.85,Nublado,1.0,Semáforo averiado,Tarde,0,1,0.79,3.0041,1,8,3
COL-0448,Cali,2025-08-10,21,3.494,-76.5667,Comercial,Sensor_Móvil,Mixta,72.9,Alto,50,613,48.1,0.66,Nublado,0.8,Moto dañada transitando,Noche,0,1,0.596,1.5156,1,8,3
COL-0371,Cali,2025-08-13,12,3.4583,-76.5078,Comercial,Sensor_Ciudadano,Tráfico_Vehicular,79.3,Crítico,69,616,29.0,0.89,Nublado,0.86,Mercado informal,Tarde,0,1,0.81,2.7345,1,8,3
COL-0456,Cali,2025-08-16,7,3.4061,-76.5172,Residencial,Sensor_Fijo,Tráfico_Vehicular,57.5,Alto,62,855,38.7,0.81,Lluvioso,0.86,Moto dañada transitando,Mañana,1,0,0.734,1.4858,1,8,3
COL-0675,Cali,2025-09-04,3,3.4554,-76.5494,Mixta,Sensor_Fijo,Tráfico_Vehicular,49.4,Bajo,21,254,60.5,0.33,Nublado,0.75,Moto dañada transitando,Madrugada,0,0,0.282,0.8165,0,9,3
COL-0197,Cali,2025-09-08,13,3.4257,-76.5389,Hospitalaria,Sensor_Fijo,Comercio,48.3,Alto,27,357,52.1,0.32,Despejado,0.86,Mercado informal,Tarde,0,0,0.3,0.9271,1,9,3
COL-0226,Cali,2025-09-17,0,3.4298,-76.5571,Residencial,Sensor_Fijo,Mixta,37.7,Bajo,0,0,73.2,0.05,Despejado,0.81,Festival o concierto,Madrugada,0,0,0.03,0.515,0,9,3
COL-0147,Cali,2025-10-04,18,3.4687,-76.5044,Mixta,Sensor_Móvil,Tráfico_Vehicular,65.1,Alto,90,1006,30.8,1.0,Nublado,1.0,Mercado informal,Noche,1,1,0.96,2.1136,1,10,4
COL-0222,Cali,2025-10-12,5,3.4841,-76.4831,Industrial,Sensor_Fijo,Tráfico_Vehicular,68.3,Moderado,19,191,49.6,0.32,Lluvioso,0.71,Evento especial cercano,Madrugada,0,0,0.268,1.377,0,10,4
COL-0240,Cali,2025-10-20,14,3.4577,-76.5512,Residencial,Sensor_Fijo,Industrial,56.9,Alto,38,545,47.4,0.62,Despejado,0.85,Evento especial cercano,Tarde,0,0,0.524,1.2004,1,10,4
COL-0081,Cali,2025-11-06,1,3.4806,-76.5518,Mixta,Sensor_Fijo,Transporte_Público,54.1,Bajo,22,220,70.5,0.37,Despejado,1.0,Festival o concierto,Madrugada,0,0,0.31,0.7674,0,11,4
COL-0687,Cali,2025-11-18,11,3.4593,-76.542,Comercial,Sensor_Móvil,Tráfico_Vehicular,69.1,Moderado,55,599,37.9,0.71,Nublado,0.94,Operación normal,Mañana,0,0,0.646,1.8232,1,11,4
COL-0443,Cali,2025-12-22,3,3.4842,-76.4843,Residencial,Sensor_Ciudadano,Tráfico_Vehicular,32.0,Bajo,0,0,56.5,0.1,Despejado,0.91,Obra en construcción,Madrugada,0,0,0.06,0.5664,0,12,4
COL-0792,Cali,2025-12-24,2,3.4824,-76.531,Educativa,Sensor_Fijo,Comercio,42.2,Bajo,1,10,61.3,0.0,Ventoso,0.71,Festival o concierto,Madrugada,0,0,0.004,0.6884,0,12,4
COL-0799,Cali,2025-12-28,4,3.4609,-76.5485,Industrial,Sensor_Ciudadano,Eventos,65.7,Bajo,14,151,54.4,0.08,Despejado,0.95,Semáforo averiado,Madrugada,0,0,0.104,1.2077,0,12,4
COL-0098,Cali,2025-12-29,23,3.4496,-76.4868,Mixta,Sensor_Ciudadano,Construcción,59.1,Moderado,27,321,58.6,0.26,Ventoso,0.72,Festival o concierto,Noche,0,1,0.264,1.0085,0,12,4
COL-0604,Cartagena,2022-01-04,18,10.3545,-75.5164,Hospitalaria,Sensor_Fijo,Tráfico_Vehicular,60.1,Crítico,66,645,32.3,0.86,Lluvioso,0.82,Medición estándar,Noche,1,1,0.78,1.8607,1,1,1
COL-0570,Cartagena,2022-01-11,20,10.346,-75.5191,Comercial,Sensor_Móvil,Industrial,75.9,Alto,50,691,39.9,0.54,Nublado,0.94,Evento especial cercano,Noche,0,1,0.524,1.9023,1,1,1
COL-0252,Cartagena,2022-01-16,0,10.4391,-75.496,Comercial,Sensor_Ciudadano,Tráfico_Vehicular,57.2,Bajo,20,202,48.4,0.32,Lluvioso,0.75,Alta afluencia peatonal,Madrugada,0,0,0.272,1.1818,0,1,1
COL-0292,Cartagena,2022-02-12,1,10.3631,-75.4787,Residencial,Sensor_Ciudadano,Tráfico_Vehicular,41.5,Bajo,0,0,59.6,0.11,Ventoso,0.85,Alta afluencia peatonal,Madrugada,0,0,0.066,0.6963,0,2,1
COL-0019,Cartagena,2022-02-13,1,10.3684,-75.4627,Residencial,Sensor_Ciudadano,Construcción,45.3,Bajo,0,0,63.1,0.0,Lluvioso,0.91,Evento especial cercano,Madrugada,0,0,0.0,0.7179,0,2,1
COL-0763,Cartagena,2022-02-23,13,10.3491,-75.4506,Mixta,Sensor_Fijo,Comercio,63.8,Moderado,64,852,33.6,0.73,Despejado,0.88,Festival o concierto,Tarde,0,0,0.694,1.8988,1,2,1
COL-0554,Cartagena,2022-02-27,3,10.3751,-75.5237,Comercial,Sensor_Fijo,Comercio,57.8,Bajo,25,341,52.9,0.32,Despejado,0.98,Evento especial cercano,Madrugada,0,0,0.292,1.0926,0,2,1
COL-0730,Cartagena,2022-03-05,17,10.3471,-75.4821,Mixta,Sensor_Fijo,Tráfico_Vehicular,78.5,Crítico,82,770,24.1,1.0,Lluvioso,0.73,Semáforo averiado,Tarde,1,1,0.928,3.2573,1,3,1
COL-0941,Cartagena,2022-04-14,12,10.4004,-75.4524,Comercial,Sensor_Fijo,Tráfico_Vehicular,72.8,Alto,67,935,40.5,0.93,Despejado,0.78,Mercado informal,Tarde,0,1,0.826,1.7975,1,4,2
COL-0821,Cartagena,2022-06-26,3,10.3982,-75.4437,Mixta,Sensor_Fijo,Construcción,62.7,Moderado,29,433,54.4,0.3,Despejado,0.84,Alta afluencia peatonal,Madrugada,0,1,0.296,1.1526,0,6,2
COL-0872,Cartagena,2022-07-11,0,10.3965,-75.4764,Residencial,Sensor_Fijo,Comercio,36.1,Bajo,4,34,59.8,0.1,Nublado,0.83,Festival o concierto,Madrugada,0,0,0.076,0.6037,0,7,3
COL-0123,Cartagena,2022-07-14,8,10.392,-75.4779,Comercial,Sensor_Fijo,Mixta,77.0,Alto,94,787,17.9,1.0,Despejado,0.98,Alta afluencia peatonal,Mañana,1,1,0.976,4.3017,1,7,3
COL-0138,Cartagena,2022-07-17,15,10.3691,-75.4404,Residencial,Sensor_Fijo,Tráfico_Vehicular,60.1,Alto,20,233,54.0,0.32,Nublado,0.92,Operación normal,Tarde,0,0,0.272,1.113,1,7,3
COL-0037,Cartagena,2022-10-24,23,10.43,-75.453,Residencial,Sensor_Móvil,Tráfico_Vehicular,37.0,Bajo,2,23,58.0,0.03,Despejado,0.99,Alta afluencia peatonal,Noche,0,0,0.026,0.6379,0,10,4
COL-0559,Cartagena,2022-10-27,19,10.3424,-75.4446,Mixta,Sensor_Fijo,Tráfico_Vehicular,72.6,Crítico,78,701,20.0,0.95,Despejado,0.88,Operación normal,Noche,1,1,0.882,3.63,1,10,4
COL-0429,Cartagena,2022-11-04,11,10.3716,-75.4323,Mixta,Sensor_Fijo,Construcción,76.4,Crítico,64,641,38.7,0.94,Ventoso,0.74,Festival o concierto,Mañana,0,1,0.82,1.9742,1,11,4
COL-0914,Cartagena,2022-11-20,0,10.3988,-75.5051,Residencial,Sensor_Fijo,Tráfico_Vehicular,31.3,Bajo,3,26,61.8,0.0,Despejado,0.99,Evento especial cercano,Madrugada,0,0,0.012,0.5065,0,11,4
COL-0329,Cartagena,2023-02-09,16,10.3823,-75.4934,Residencial,Sensor_Fijo,Tráfico_Vehicular,50.3,Moderado,38,482,45.5,0.46,Nublado,0.79,Mercado informal,Tarde,0,0,0.428,1.1055,1,2,1
COL-0031,Cartagena,2023-04-23,10,10.4187,-75.5152,Comercial,Sensor_Fijo,Comercio,67.8,Moderado,50,625,37.5,0.76,Despejado,0.74,Moto dañada transitando,Mañana,0,0,0.656,1.808,1,4,2
COL-0761,Cartagena,2023-05-27,1,10.3843,-75.4862,Comercial,Sensor_Fijo,Tráfico_Vehicular,52.2,Bajo,28,322,57.0,0.43,Ventoso,0.82,Medición estándar,Madrugada,0,0,0.37,0.9158,0,5,2
COL-0866,Cartagena,2023-07-17,19,10.3768,-75.5042,Mixta,Sensor_Fijo,Eventos,72.4,Crítico,78,775,30.8,0.89,Nublado,0.73,Medición estándar,Noche,1,1,0.846,2.3506,1,7,3
COL-0093,Cartagena,2023-07-18,6,10.416,-75.517,Residencial,Sensor_Fijo,Tráfico_Vehicular,42.0,Bajo,35,312,50.3,0.44,Lluvioso,0.88,Medición estándar,Mañana,0,0,0.404,0.835,1,7,3
COL-0796,Cartagena,2023-08-18,12,10.4054,-75.4987,Residencial,Sensor_Fijo,Tráfico_Vehicular,50.7,Moderado,34,502,40.2,0.5,Nublado,0.98,Alta afluencia peatonal,Tarde,0,0,0.436,1.2612,1,8,3
COL-0309,Cartagena,2023-09-28,7,10.4381,-75.4342,Comercial,Sensor_Fijo,Transporte_Público,77.7,Crítico,92,1235,25.7,1.0,Despejado,1.0,Semáforo averiado,Mañana,1,1,0.968,3.0233,1,9,3
COL-0212,Cartagena,2023-10-01,17,10.4295,-75.4488,Industrial,Sensor_Ciudadano,Tráfico_Vehicular,91.2,Crítico,76,863,25.4,0.98,Despejado,0.79,Obra en construcción,Tarde,1,1,0.892,3.5906,1,10,4
COL-0703,Cartagena,2023-11-03,12,10.4086,-75.4311,Comercial,Sensor_Fijo,Comercio,72.0,Alto,66,548,35.9,0.86,Despejado,0.72,Moto dañada transitando,Tarde,0,1,0.78,2.0056,1,11,4
COL-0430,Cartagena,2023-11-14,4,10.345,-75.4575,Residencial,Sensor_Móvil,Construcción,44.0,Bajo,0,0,62.0,0.13,Despejado,0.97,Moto dañada transitando,Madrugada,0,0,0.078,0.7097,0,11,4
COL-0021,Cartagena,2023-11-15,4,10.3492,-75.4358,Comercial,Sensor_Fijo,Tráfico_Vehicular,53.6,Bajo,30,284,46.5,0.49,Despejado,0.74,Medición estándar,Madrugada,0,0,0.414,1.1527,0,11,4
COL-0480,Cartagena,2023-11-21,1,10.4306,-75.4968,Hospitalaria,Sensor_Móvil,Transporte_Público,38.5,Moderado,0,0,55.0,0.0,Lluvioso,0.76,Operación normal,Madrugada,0,0,0.0,0.7,0,11,4
COL-0412,Cartagena,2023-11-24,16,10.3644,-75.4445,Residencial,Sensor_Fijo,Tráfico_Vehicular,54.8,Moderado,38,366,47.0,0.54,Lluvioso,0.76,Festival o concierto,Tarde,0,0,0.476,1.166,1,11,4
COL-0139,Cartagena,2024-02-03,10,10.3583,-75.5243,Mixta,Sensor_Móvil,Tráfico_Vehicular,77.6,Crítico,63,583,31.0,0.83,Lluvioso,0.72,Alta afluencia peatonal,Mañana,0,1,0.75,2.5032,1,2,1
COL-0484,Cartagena,2024-02-11,5,10.3651,-75.4855,Comercial,Sensor_Móvil,Transporte_Público,59.2,Bajo,21,240,45.2,0.33,Despejado,0.92,Moto dañada transitando,Madrugada,0,0,0.282,1.3097,0,2,1
COL-0513,Cartagena,2024-02-22,17,10.4344,-75.5092,Residencial,Sensor_Ciudadano,Transporte_Público,55.7,Alto,51,607,38.3,0.69,Despejado,0.99,Mercado informal,Tarde,1,0,0.618,1.4543,1,2,1
COL-0943,Cartagena,2024-02-26,16,10.3571,-75.4478,Comercial,Sensor_Móvil,Construcción,80.6,Crítico,59,817,32.1,0.79,Nublado,0.98,Semáforo averiado,Tarde,0,1,0.71,2.5109,1,2,1
COL-0440,Cartagena,2024-03-13,7,10.396,-75.5084,Residencial,Sensor_Fijo,Transporte_Público,61.8,Crítico,56,687,39.5,0.82,Despejado,0.88,Semáforo averiado,Mañana,1,0,0.716,1.5646,1,3,1
COL-0665,Cartagena,2024-03-26,8,10.3536,-75.4647,Industrial,Sensor_Fijo,Tráfico_Vehicular,89.5,Crítico,72,805,31.6,0.82,Lluvioso,0.7,Operación normal,Mañana,1,1,0.78,2.8323,1,3,1
COL-0824,Cartagena,2024-03-26,11,10.4014,-75.5063,Residencial,Sensor_Fijo,Comercio,56.8,Alto,33,485,34.0,0.33,Lluvioso,0.84,Operación normal,Mañana,0,0,0.33,1.6706,1,3,1
COL-0121,Cartagena,2024-03-27,20,10.4025,-75.5101,Residencial,Sensor_Fijo,Tráfico_Vehicular,47.0,Moderado,35,467,39.9,0.51,Lluvioso,0.97,Mercado informal,Noche,0,0,0.446,1.1779,1,3,1
COL-0411,Cartagena,2024-04-17,12,10.3573,-75.4485,Industrial,Sensor_Móvil,Construcción,92.8,Crítico,47,623,46.5,0.5,Lluvioso,0.78,Obra en construcción,Tarde,0,1,0.488,1.9957,1,4,2
COL-0174,Cartagena,2024-05-28,19,10.4126,-75.4832,Industrial,Sensor_Fijo,Tráfico_Vehicular,89.1,Crítico,77,965,35.2,0.88,Despejado,0.84,Festival o concierto,Noche,1,1,0.836,2.5312,1,5,2
COL-0695,Cartagena,2024-05-31,21,10.3769,-75.4589,Residencial,Sensor_Fijo,Industrial,53.8,Moderado,22,283,48.5,0.24,Lluvioso,0.76,Medición estándar,Noche,0,0,0.232,1.1093,1,5,2
COL-0341,Cartagena,2024-07-08,18,10.3967,-75.4927,Mixta,Sensor_Móvil,Tráfico_Vehicular,78.3,Crítico,87,1227,24.9,1.0,Nublado,0.97,Moto dañada transitando,Noche,1,1,0.948,3.1446,1,7,3
COL-0541,Cartagena,2024-07-12,18,10.4179,-75.4807,Mixta,Sensor_Móvil,Tráfico_Vehicular,72.9,Crítico,81,1093,32.3,1.0,Nublado,0.96,Obra en construcción,Noche,1,1,0.924,2.257,1,7,3
COL-0066,Cartagena,2024-07-14,18,10.3689,-75.492,Comercial,Sensor_Fijo,Tráfico_Vehicular,76.5,Alto,93,983,23.5,1.0,Lluvioso,0.81,Evento especial cercano,Noche,1,1,0.972,3.2553,1,7,3
COL-0963,Cartagena,2024-07-25,18,10.4009,-75.4771,Comercial,Sensor_Fijo,Mixta,75.7,Alto,92,782,26.9,1.0,Nublado,0.76,Festival o concierto,Noche,1,1,0.968,2.8141,1,7,3
COL-0655,Cartagena,2024-07-26,15,10.391,-75.4525,Industrial,Sensor_Fijo,Transporte_Público,80.4,Alto,46,520,45.0,0.5,Despejado,0.82,Evento especial cercano,Tarde,0,1,0.484,1.7867,1,7,3
COL-0338,Cartagena,2024-08-08,17,10.3829,-75.4647,Mixta,Sensor_Fijo,Tráfico_Vehicular,70.5,Alto,89,760,25.3,1.0,Despejado,0.92,Obra en construcción,Tarde,1,1,0.956,2.7866,1,8,3
COL-0817,Cartagena,2024-08-15,17,10.3951,-75.4757,Residencial,Sensor_Ciudadano,Transporte_Público,52.0,Moderado,63,918,36.6,0.77,Nublado,0.72,Medición estándar,Tarde,1,0,0.714,1.4208,1,8,3
COL-0667,Cartagena,2024-08-27,9,10.3518,-75.4313,Mixta,Sensor_Móvil,Comercio,67.6,Alto,80,822,35.1,1.0,Nublado,0.9,Medición estándar,Mañana,1,0,0.92,1.9259,1,8,3
COL-0524,Cartagena,2024-09-11,20,10.362,-75.4367,Mixta,Sensor_Fijo,Construcción,75.9,Crítico,64,831,33.7,0.88,Despejado,0.75,Medición estándar,Noche,0,1,0.784,2.2522,1,9,3
COL-0956,Cartagena,2024-10-18,21,10.4206,-75.5015,Comercial,Sensor_Móvil,Construcción,72.7,Alto,51,737,36.6,0.71,Despejado,0.87,Obra en construcción,Noche,0,1,0.63,1.9863,1,10,4
COL-0315,Cartagena,2024-11-11,23,10.4023,-75.4515,Industrial,Sensor_Móvil,Construcción,75.8,Moderado,15,199,46.4,0.24,Nublado,1.0,Evento especial cercano,Noche,0,1,0.204,1.6336,0,11,4
COL-0536,Cartagena,2024-11-17,19,10.4013,-75.5205,Mixta,Sensor_Fijo,Transporte_Público,73.1,Crítico,85,853,33.3,0.96,Nublado,0.71,Semáforo averiado,Noche,1,1,0.916,2.1952,1,11,4
COL-0954,Cartagena,2024-11-20,3,10.4105,-75.4538,Residencial,Sensor_Móvil,Transporte_Público,40.7,Bajo,0,0,54.5,0.0,Nublado,0.73,Evento especial cercano,Madrugada,0,0,0.0,0.7468,0,11,4
COL-0850,Cartagena,2024-11-27,4,10.3459,-75.4323,Comercial,Sensor_Móvil,Tráfico_Vehicular,58.5,Bajo,35,521,50.0,0.54,Nublado,0.72,Alta afluencia peatonal,Madrugada,0,0,0.464,1.17,0,11,4
COL-0515,Cartagena,2024-12-16,13,10.4233,-75.5104,Comercial,Sensor_Fijo,Comercio,68.4,Moderado,62,537,39.8,0.92,Despejado,0.92,Mercado informal,Tarde,0,0,0.8,1.7186,1,12,4
COL-0576,Cartagena,2025-01-28,15,10.35,-75.4589,Comercial,Sensor_Fijo,Comercio,67.8,Moderado,66,979,32.0,0.76,Despejado,0.9,Operación normal,Tarde,0,0,0.72,2.1188,1,1,1
COL-0526,Cartagena,2025-02-09,14,10.3663,-75.4962,Mixta,Sensor_Ciudadano,Construcción,78.3,Crítico,49,610,40.6,0.75,Lluvioso,0.91,Mercado informal,Tarde,0,1,0.646,1.9286,1,2,1
COL-0271,Cartagena,2025-02-18,4,10.346,-75.5043,Residencial,Sensor_Móvil,Industrial,48.0,Moderado,0,0,64.9,0.05,Despejado,0.91,Obra en construcción,Madrugada,0,0,0.03,0.7396,0,2,1
COL-0175,Cartagena,2025-02-22,23,10.4116,-75.5033,Comercial,Sensor_Fijo,Transporte_Público,56.6,Bajo,31,449,46.5,0.49,Nublado,0.85,Alta afluencia peatonal,Noche,0,0,0.418,1.2172,0,2,1
COL-0884,Cartagena,2025-02-28,9,10.4367,-75.4981,Comercial,Sensor_Fijo,Transporte_Público,83.8,Crítico,80,895,26.5,1.0,Despejado,0.9,Semáforo averiado,Mañana,1,1,0.92,3.1623,1,2,1
COL-0608,Cartagena,2025-03-14,20,10.406,-75.441,Residencial,Sensor_Fijo,Comercio,49.8,Moderado,21,236,41.8,0.37,Lluvioso,0.91,Medición estándar,Noche,0,0,0.306,1.1914,1,3,1
COL-0594,Cartagena,2025-05-07,18,10.3628,-75.4775,Comercial,Sensor_Fijo,Transporte_Público,80.1,Crítico,94,869,21.4,1.0,Despejado,0.94,Operación normal,Noche,1,1,0.976,3.743,1,5,2
COL-0331,Cartagena,2025-05-18,16,10.4068,-75.4694,Comercial,Sensor_Fijo,Comercio,71.1,Alto,57,497,43.6,0.61,Despejado,0.78,Obra en construcción,Tarde,0,1,0.594,1.6307,1,5,2
COL-0405,Cartagena,2025-06-02,4,10.3494,-75.4442,Mixta,Sensor_Móvil,Transporte_Público,56.0,Moderado,20,185,37.5,0.27,Despejado,0.99,Evento especial cercano,Madrugada,0,0,0.242,1.4933,0,6,2
COL-0626,Cartagena,2025-07-25,5,10.379,-75.4821,Educativa,Sensor_Ciudadano,Transporte_Público,46.0,Bajo,15,200,53.7,0.12,Lluvioso,0.99,Alta afluencia peatonal,Madrugada,0,0,0.132,0.8566,0,7,3
COL-0323,Cartagena,2025-08-14,21,10.4225,-75.4665,Residencial,Sensor_Fijo,Construcción,54.0,Moderado,40,583,49.2,0.57,Despejado,0.89,Operación normal,Noche,0,0,0.502,1.0976,1,8,3
COL-0973,Cartagena,2025-09-01,8,10.3584,-75.5157,Residencial,Sensor_Fijo,Tráfico_Vehicular,59.0,Alto,59,842,29.4,0.87,Despejado,0.81,Mercado informal,Mañana,1,0,0.758,2.0068,1,9,3
COL-0333,Cartagena,2025-09-04,11,10.3805,-75.4908,Industrial,Sensor_Fijo,Industrial,85.6,Alto,51,570,43.3,0.7,Nublado,0.83,Evento especial cercano,Mañana,0,1,0.624,1.9769,1,9,3
COL-0457,Cartagena,2025-10-05,17,10.3903,-75.5222,Industrial,Sensor_Ciudadano,Eventos,88.3,Crítico,81,867,31.8,1.0,Despejado,0.99,Medición estándar,Tarde,1,1,0.924,2.7767,1,10,4
COL-0747,Cartagena,2025-10-22,18,10.3962,-75.483,Comercial,Sensor_Fijo,Eventos,80.4,Crítico,94,896,21.7,1.0,Despejado,0.75,Alta afluencia peatonal,Noche,1,1,0.976,3.7051,1,10,4
COL-0566,Cartagena,2025-12-15,9,10.3585,-75.4958,Comercial,Sensor_Ciudadano,Industrial,88.4,Crítico,90,1253,24.6,1.0,Despejado,0.73,Semáforo averiado,Mañana,1,1,0.96,3.5935,1,12,4
COL-0800,Cartagena,2025-12-24,23,10.4312,-75.4719,Residencial,Sensor_Móvil,Comercio,39.5,Bajo,0,0,59.0,0.0,Nublado,0.99,Festival o concierto,Noche,0,0,0.0,0.6695,0,12,4
COL-0641,Manizales,2022-04-01,22,5.0527,-75.5092,Residencial,Sensor_Fijo,Construcción,53.4,Moderado,1,10,50.4,0.11,Nublado,0.95,Medición estándar,Noche,0,0,0.07,1.0595,0,4,2
COL-0221,Manizales,2022-04-12,15,5.063,-75.5169,Residencial,Sensor_Fijo,Tráfico_Vehicular,49.9,Moderado,34,411,41.5,0.52,Nublado,0.95,Moto dañada transitando,Tarde,0,0,0.448,1.2024,1,4,2
COL-0199,Manizales,2022-05-23,15,5.0862,-75.5118,Industrial,Sensor_Fijo,Tráfico_Vehicular,85.0,Alto,43,474,38.3,0.51,Lluvioso,0.72,Evento especial cercano,Tarde,0,1,0.478,2.2193,1,5,2
COL-0995,Manizales,2022-05-31,3,5.0447,-75.4938,Mixta,Sensor_Fijo,Tráfico_Vehicular,51.2,Bajo,30,265,44.3,0.29,Despejado,0.76,Medición estándar,Madrugada,0,0,0.294,1.1558,0,5,2
COL-0722,Manizales,2022-06-03,22,5.0601,-75.4752,Comercial,Sensor_Fijo,Comercio,70.3,Alto,34,484,48.6,0.48,Nublado,0.76,Mercado informal,Noche,0,1,0.424,1.4465,0,6,2
COL-0752,Manizales,2022-06-07,12,5.1003,-75.491,Mixta,Sensor_Fijo,Transporte_Público,66.8,Alto,48,623,39.4,0.66,Nublado,0.98,Operación normal,Tarde,0,0,0.588,1.6954,1,6,2
COL-0087,Manizales,2022-06-15,14,5.045,-75.4685,Mixta,Sensor_Fijo,Construcción,72.1,Crítico,58,785,42.2,0.66,Nublado,0.88,Semáforo averiado,Tarde,0,1,0.628,1.7085,1,6,2
COL-0216,Manizales,2022-06-23,5,5.0891,-75.5121,Residencial,Sensor_Fijo,Construcción,47.0,Moderado,0,0,66.2,0.03,Despejado,0.87,Semáforo averiado,Madrugada,0,0,0.018,0.71,0,6,2
COL-0444,Manizales,2022-06-23,19,5.1006,-75.5388,Mixta,Sensor_Fijo,Comercio,75.2,Crítico,85,883,23.2,1.0,Despejado,0.86,Evento especial cercano,Noche,1,1,0.94,3.2414,1,6,2
COL-0787,Manizales,2022-06-29,2,5.101,-75.5575,Residencial,Sensor_Ciudadano,Construcción,53.1,Moderado,0,0,60.0,0.0,Despejado,0.96,Medición estándar,Madrugada,0,0,0.0,0.885,0,6,2
COL-0110,Manizales,2022-08-23,12,5.063,-75.5378,Residencial,Sensor_Móvil,Tráfico_Vehicular,54.8,Moderado,24,207,57.7,0.42,Despejado,0.98,Alta afluencia peatonal,Tarde,0,0,0.348,0.9497,1,8,3
COL-0840,Manizales,2022-09-20,16,5.1039,-75.5288,Mixta,Sensor_Ciudadano,Tráfico_Vehicular,70.2,Alto,51,720,44.3,0.68,Despejado,0.84,Mercado informal,Tarde,0,1,0.612,1.5847,1,9,3
COL-0256,Manizales,2022-10-09,18,5.0939,-75.5332,Residencial,Sensor_Fijo,Comercio,63.6,Crítico,55,507,33.0,0.64,Despejado,0.96,Medición estándar,Noche,1,1,0.604,1.9273,1,10,4
COL-0434,Manizales,2022-10-17,3,5.0744,-75.4732,Residencial,Sensor_Fijo,Mixta,43.1,Bajo,0,0,63.9,0.0,Nublado,0.89,Moto dañada transitando,Madrugada,0,0,0.0,0.6745,0,10,4
COL-0210,Manizales,2022-11-19,18,5.0611,-75.5591,Comercial,Sensor_Fijo,Tráfico_Vehicular,75.9,Alto,80,1029,32.7,1.0,Nublado,0.93,Moto dañada transitando,Noche,1,1,0.92,2.3211,1,11,4
COL-0952,Manizales,2022-11-23,20,5.0764,-75.4715,Mixta,Sensor_Fijo,Transporte_Público,63.9,Moderado,57,479,34.8,0.71,Despejado,0.93,Moto dañada transitando,Noche,0,1,0.654,1.8362,1,11,4
COL-0947,Manizales,2022-11-24,1,5.041,-75.4937,Comercial,Sensor_Fijo,Construcción,65.8,Moderado,34,414,51.1,0.48,Despejado,0.73,Semáforo averiado,Madrugada,0,1,0.424,1.2877,0,11,4
COL-0486,Manizales,2022-11-29,21,5.1026,-75.4911,Comercial,Sensor_Móvil,Transporte_Público,65.7,Moderado,57,474,35.1,0.64,Nublado,0.71,Obra en construcción,Noche,0,1,0.612,1.8718,1,11,4
COL-0025,Manizales,2023-02-25,16,5.0257,-75.475,Residencial,Sensor_Móvil,Tráfico_Vehicular,52.4,Moderado,31,399,44.4,0.48,Nublado,0.75,Medición estándar,Tarde,0,0,0.412,1.1802,1,2,1
COL-0255,Manizales,2023-03-09,9,5.0795,-75.557,Residencial,Sensor_Móvil,Eventos,59.8,Alto,58,608,39.0,0.83,Despejado,0.81,Medición estándar,Mañana,1,0,0.73,1.5333,1,3,1
COL-0574,Manizales,2023-03-18,11,5.07,-75.4765,Residencial,Sensor_Fijo,Eventos,46.6,Bajo,27,285,52.0,0.38,Despejado,0.98,Obra en construcción,Mañana,0,0,0.336,0.8962,1,3,1
COL-0521,Manizales,2023-05-28,8,5.109,-75.5072,Comercial,Sensor_Fijo,Transporte_Público,76.1,Alto,80,894,26.6,1.0,Despejado,0.83,Alta afluencia peatonal,Mañana,1,1,0.92,2.8609,1,5,2
COL-0770,Manizales,2023-06-21,12,5.083,-75.5241,Mixta,Sensor_Fijo,Tráfico_Vehicular,65.0,Moderado,46,444,42.6,0.54,Despejado,0.96,Alta afluencia peatonal,Tarde,0,0,0.508,1.5258,1,6,2
COL-0936,Manizales,2023-07-02,2,5.0555,-75.4928,Mixta,Sensor_Móvil,Transporte_Público,47.0,Bajo,18,267,45.4,0.14,Nublado,0.86,Alta afluencia peatonal,Madrugada,0,0,0.156,1.0352,0,7,3
COL-0357,Manizales,2023-07-17,1,5.0931,-75.5243,Comercial,Sensor_Fijo,Eventos,63.4,Moderado,34,396,43.1,0.4,Lluvioso,0.9,Festival o concierto,Madrugada,0,1,0.376,1.471,0,7,3
